1.5,1.5,-1.5,-0.5,1.4616,1.5076,-1.5591,-0.52844
-0.5,-1.5,0.5,1.5,-0.47924,-1.5074,0.62227,1.2413
-1.5,-0.5,1.5,-1.5,-1.47,-0.36992,1.2557,-1.6744
1.5,1.5,1.5,1.5,1.4612,1.464,1.5665,1.4487
-1.5,1.5,-0.5,-0.5,-1.5661,1.5128,-0.58255,-0.35812
0.5,0.5,-0.5,0.5,0.29819,0.52766,-0.65473,0.33623
-0.5,1.5,0.5,0.5,-0.60891,1.352,0.48609,0.44783
-0.5,-0.5,-1.5,1.5,-0.69137,-0.59976,-1.5599,1.425
0.5,-1.5,0.5,-0.5,0.57002,-1.5587,0.2322,-0.5509
-0.5,0.5,-1.5,1.5,-0.44992,0.36704,-1.4749,1.5019
1.5,-0.5,-1.5,-1.5,1.4755,-0.68475,-1.71,-1.3037
1.5,-1.5,0.5,-1.5,1.5846,-1.5875,0.23307,-1.6402
-0.5,-1.5,1.5,0.5,-0.36574,-1.6756,1.2973,0.4709
-1.5,1.5,-0.5,-1.5,-1.6262,1.3383,-0.56122,-1.5105
0.5,-1.5,0.5,1.5,0.39085,-1.5535,0.46438,1.5268
-1.5,0.5,-0.5,1.5,-1.4492,0.27444,-0.51831,1.3
0.5,0.5,0.5,1.5,0.28905,0.42471,0.49151,1.4044
-0.5,-1.5,1.5,1.5,-0.49107,-1.3361,1.3907,1.4967
-0.5,-1.5,1.5,-0.5,-0.48547,-1.4796,1.4507,-0.55192
0.5,-1.5,-0.5,-0.5,0.56857,-1.4172,-0.61567,-0.49061
-0.5,0.5,-1.5,-1.5,-0.59046,0.66614,-1.5701,-1.5442
-1.5,-0.5,1.5,-0.5,-1.4168,-0.48859,1.3979,-0.56761
1.5,1.5,-1.5,0.5,1.4642,1.3756,-1.4322,0.42296
1.5,1.5,1.5,-1.5,1.4129,1.3144,1.3402,-1.6965
-0.5,-0.5,-1.5,1.5,-0.44782,-0.53167,-1.4727,1.607
0.5,-1.5,-1.5,-1.5,0.52473,-1.561,-1.5275,-1.6129
-1.5,-0.5,1.5,-1.5,-1.4196,-0.6069,1.6179,-1.6291
-1.5,0.5,-0.5,-0.5,-1.5888,0.45956,-0.44303,-0.53643
0.5,-0.5,0.5,-0.5,0.40427,-0.43444,0.44276,-0.67295
-0.5,1.5,0.5,-1.5,-0.54278,1.7177,0.42093,-1.5845
-1.5,-1.5,-1.5,-0.5,-1.3158,-1.6488,-1.5417,-0.51649
-0.5,0.5,-0.5,-0.5,-0.68157,0.55875,-0.51829,-0.66553
-1.5,-0.5,-0.5,-1.5,-1.4356,-0.38418,-0.57514,-1.4644
-1.5,0.5,-1.5,-1.5,-1.6529,0.35604,-1.569,-1.5513
1.5,1.5,0.5,-0.5,1.4198,1.7034,0.63685,-0.62197
-0.5,-1.5,-1.5,0.5,-0.59911,-1.4606,-1.5622,0.5556
-1.5,0.5,1.5,0.5,-1.377,0.3246,1.5902,0.43537
0.5,1.5,-1.5,1.5,0.58709,1.5413,-1.6043,1.4234
-1.5,-1.5,0.5,1.5,-1.6103,-1.5249,0.64726,1.4652
1.5,0.5,1.5,1.5,1.6274,0.41496,1.5816,1.4458
0.5,0.5,0.5,1.5,0.44421,0.33898,0.36647,1.6112
0.5,1.5,1.5,0.5,0.54349,1.5448,1.5319,0.43028
-1.5,-0.5,-1.5,-0.5,-1.4959,-0.67287,-1.542,-0.57893
-1.5,0.5,-1.5,-0.5,-1.4422,0.29899,-1.5959,-0.70353
-1.5,-0.5,-1.5,-1.5,-1.5647,-0.54539,-1.546,-1.5544
-1.5,-1.5,0.5,-1.5,-1.459,-1.4159,0.37467,-1.5363
-0.5,0.5,-1.5,1.5,-0.45573,0.47033,-1.4912,1.6272
-1.5,1.5,-0.5,1.5,-1.5063,1.4062,-0.17945,1.5895
1.5,0.5,0.5,1.5,1.428,0.49247,0.62143,1.4949
-0.5,1.5,1.5,0.5,-0.73351,1.4876,1.4698,0.50865
0.5,-0.5,-1.5,-1.5,0.52981,-0.46396,-1.3895,-1.539
-0.5,-1.5,0.5,1.5,-0.39375,-1.6808,0.43427,1.4428
0.5,1.5,-1.5,-0.5,0.5807,1.5986,-1.769,-0.33743
0.5,-0.5,-1.5,-1.5,0.44846,-0.54989,-1.5642,-1.4655
-1.5,0.5,0.5,-0.5,-1.5387,0.37775,0.47439,-0.59837
